1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1125.90	4946.33	2880.29	2750
1126.94	4736.16	2836.05	2690
1127.97	4706.93	2799.17	2700
1128.99	4844.73	2855.09	2690
1129.97	4788.75	2885.73	2650
1130.93	4364.32	2717.00	2520
1131.99	5015.88	2985.62	2640
1132.99	4485.32	2768.93	2530
1133.94	4481.71	2781.44	2580
1134.95	4535.23	2811.63	2530
1135.95	4573.30	2808.30	2590
1136.99	4755.62	2869.81	2660
1137.97	2570.47	1166.42	1570
1138.92	2649.43	1251.04	1420
1139.96	3396.19	1584.07	1480
1140.89	2558.37	1230.81	1640
1141.97	2572.34	1205.38	1340
1142.90	2808.23	1264.06	1330
1143.88	2736.43	1267.08	1700
1144.90	2601.95	1368.78	1570
1145.97	2917.79	1286.03	1420
1146.92	3595.43	1691.91	1670
1147.95	3134.70	1561.71	1900
1148.94	4518.43	2393.12	2120
1149.94	4340.32	2274.97	2570
1150.96	3673.18	2069.80	2530
1151.97	4018.05	2292.96	2550
1152.96	4739.89	2685.36	2630
1153.94	5405.88	3132.99	2630
1154.94	4600.53	2443.25	2660
1155.94	4878.07	2629.35	2570
1156.94	4623.37	2694.39	2560
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
1157.01	4603.18	2662.94	2580
